Permit Number	Facility Name	Outfall ID	Year	Month	Average Daily Flow (ADF) (mgd)	BOD 	BOD  Unit	QBOD	TSS	TSS Unit	QTSS	Total N	Total N Unit	Q Total N	NO2+NO3	NO2+NO3 Unit	Q NO2+NO3	NH4	NH4 Unit	Q NH4	TKN	TKN Unit	Q TKN	Organic N	Organic N Unit	Q Organic N	Total P	Total P Unit	Q Total P	PO4	PO4 Unit	Q PO4	Other N (species)	Other N Unit	Q Other N	Other P (species)	Other P Unit	Q Other P
FL0041670	Northwest Regional WRF	D-001	2020	1	9.0	0.57	mg/l		0.32	mg/l	<	1.99	mg/l		1.18	mg/l		0.02	mg/l		0.78	mg/l		0.76	mg/l		0.11	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	2	8.7	0.74	mg/l		0.30	mg/l		1.94	mg/l		1.20	mg/l		0.03	mg/l		0.79	mg/l		0.75	mg/l		0.14	mg/l		0.12	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	3	4.2	0.56	mg/l		0.26	mg/l		1.82	mg/l		1.10	mg/l		0.03	mg/l		0.75	mg/l		0.72	mg/l		0.15	mg/l		0.13	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	4	4.6	0.74	mg/l		0.28	mg/l		2.51	mg/l		1.59	mg/l		0.04	mg/l		0.74	mg/l		0.70	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	5	4.2	0.72	mg/l		0.25	mg/l		1.43	mg/l		0.79	mg/l		0.04	mg/l		0.65	mg/l		0.61	mg/l		0.10	mg/l		0.14	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	6	2.1	0.64	mg/l		0.27	mg/l		1.43	mg/l		0.70	mg/l		0.03	mg/l		0.69	mg/l		0.65	mg/l		0.07	mg/l		0.17	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	7	0.1	0.91	mg/l		0.26	mg/l		1.55	mg/l		0.94	mg/l		0.03	mg/l		0.63	mg/l		0.60	mg/l		0.07	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	8	0.011	0.78	mg/l		0.22	mg/l		1.68	mg/l		0.99	mg/l		0.03	mg/l		0.70	mg/l		0.67	mg/l		0.09	mg/l		0.08	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	9	0.9	0.79	mg/l		0.19	mg/l		1.37	mg/l		0.69	mg/l		0.04	mg/l		0.72	mg/l		0.69	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	D-001	2020	10	0.0																																	
FL0041670	Northwest Regional WRF	D-001	2020	11	0.0																																	
FL0041670	Northwest Regional WRF	D-001	2020	12	0.006	0.71	mg/l		0.26	mg/l		1.31	mg/l		0.65	mg/l		0.03	mg/l		0.66	mg/l		0.63	mg/l		0.11	mg/l		0.06	mg/l							
FL0041670	Northwest Regional WRF	D-004	2020	1	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	2	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	3	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	4	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	5	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	6	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	7	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	8	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	9	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	10	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	11	0.0																																	
FL0041670	Northwest Regional WRF	D-004	2020	12	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	1	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	2	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	3	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	4	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	5	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	6	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	7	0.009	0.91	mg/l		0.26	mg/l		1.55	mg/l		0.94	mg/l		0.03	mg/l		0.63	mg/l		0.60	mg/l		0.07	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	D-005	2020	8	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	9	0.2	0.79	mg/l		0.19	mg/l		1.37	mg/l		0.69	mg/l		0.04	mg/l		0.72	mg/l		0.69	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	D-005	2020	10	0.006	0.73	mg/l		0.26	mg/l		1.00	mg/l		0.37	mg/l		0.03	mg/l		0.64	mg/l		0.61	mg/l		0.13	mg/l		0.13	mg/l							
FL0041670	Northwest Regional WRF	D-005	2020	11	0.0																																	
FL0041670	Northwest Regional WRF	D-005	2020	12	0.0																																	
FL0041670	Northwest Regional WRF	D-006	2020	1	0.0																																	
FL0041670	Northwest Regional WRF	D-006	2020	2	0.0																																	
FL0041670	Northwest Regional WRF	D-006	2020	3	0.0																																	
FL0041670	Northwest Regional WRF	D-006	2020	4	0.01	0.74	mg/l		0.28	mg/l		2.51	mg/l		1.59	mg/l		0.04	mg/l		0.74	mg/l		0.70	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	5	0.0																																	
FL0041670	Northwest Regional WRF	D-006	2020	6	4.6	0.64	mg/l		0.27	mg/l		1.43	mg/l		0.70	mg/l		0.03	mg/l		0.69	mg/l		0.65	mg/l		0.07	mg/l		0.17	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	7	5.3	0.91	mg/l		0.26	mg/l		1.55	mg/l		0.94	mg/l		0.03	mg/l		0.63	mg/l		0.60	mg/l		0.07	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	8	8.6	0.78	mg/l		0.22	mg/l		1.68	mg/l		0.99	mg/l		0.03	mg/l		0.70	mg/l		0.67	mg/l		0.09	mg/l		0.08	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	9	12.1	0.79	mg/l		0.19	mg/l		1.37	mg/l		0.69	mg/l		0.04	mg/l		0.72	mg/l		0.69	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	10	6.5	0.73	mg/l		0.26	mg/l		1.00	mg/l		0.37	mg/l		0.03	mg/l		0.64	mg/l		0.61	mg/l		0.13	mg/l		0.13	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	11	7.6	0.71	mg/l		0.25	mg/l		1.01	mg/l		0.41	mg/l		0.03	mg/l		0.59	mg/l		0.56	mg/l		0.10	mg/l		0.08	mg/l							
FL0041670	Northwest Regional WRF	D-006	2020	12	8.3	0.71	mg/l		0.26	mg/l		1.31	mg/l		0.65	mg/l		0.03	mg/l		0.66	mg/l		0.63	mg/l		0.11	mg/l		0.06	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	1	6.3	0.57	mg/l		0.30	mg/l		1.97	mg/l		1.18	mg/l		0.02	mg/l		0.78	mg/l		0.76	mg/l		0.12	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	2	6.2	0.74	mg/l		0.28	mg/l		2.00	mg/l		1.20	mg/l		0.03	mg/l		0.79	mg/l		0.75	mg/l		0.15	mg/l		0.12	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	3	10.6	0.56	mg/l		0.29	mg/l		1.84	mg/l		1.10	mg/l		0.04	mg/l		0.75	mg/l		0.72	mg/l		0.14	mg/l		0.13	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	4	10.4	0.71	mg/l		0.26	mg/l		2.36	mg/l		1.59	mg/l		0.04	mg/l		0.74	mg/l		0.70	mg/l		0.08	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	5	10.9	0.72	mg/l		0.31	mg/l		1.44	mg/l		0.79	mg/l		0.04	mg/l		0.65	mg/l		0.61	mg/l		0.10	mg/l		0.14	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	6	9.3	0.64	mg/l		0.26	mg/l		1.41	mg/l		0.70	mg/l		0.03	mg/l		0.69	mg/l		0.65	mg/l		0.07	mg/l		0.17	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	7	10.1	0.91	mg/l		0.25	mg/l		1.57	mg/l		0.94	mg/l		0.03	mg/l		0.63	mg/l		0.60	mg/l		0.07	mg/l		0.07	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	8	8.0	0.78	mg/l		0.25	mg/l		1.70	mg/l		0.99	mg/l		0.03	mg/l		0.70	mg/l		0.67	mg/l		0.09	mg/l		0.08	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	9	4.8	0.80	mg/l		0.19	mg/l		1.39	mg/l		0.69	mg/l		0.06	mg/l		0.72	mg/l		0.67	mg/l		0.09	mg/l		0.10	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	10	8.9	0.73	mg/l		0.27	mg/l		1.01	mg/l		0.37	mg/l		0.03	mg/l		0.64	mg/l		0.61	mg/l		0.13	mg/l		0.13	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	11	8.7	0.71	mg/l		0.26	mg/l		1.01	mg/l		0.41	mg/l		0.03	mg/l		0.59	mg/l		0.56	mg/l		0.09	mg/l		0.08	mg/l							
FL0041670	Northwest Regional WRF	R-001	2020	12	7.4	0.71	mg/l		0.34	mg/l		1.31	mg/l		0.65	mg/l		0.03	mg/l		0.66	mg/l		0.63	mg/l		0.11	mg/l		0.06	mg/l							
